CustomerID,Age,Gender,Region,No.ofProductsPurchased,TotalSpend(Annually),CreditScore,MaritalStatus,LoyaltyStatus,TransactionFrequency(per month)
4198,51,Male,North,1,46900.345019336804,627,Divorced,Gold,11
4199,28,Male,South,32,50708.51448143128,585,Divorced,Platinum,12
4200,58,Male,West,49,96457.6519280196,334,Divorced,Platinum,12
4201,29,Female,North,5,27438.392705044396,832,Divorced,Silver,5
4202,66,Male,East,30,19378.672196518273,787,Divorced,New,2
4203,32,Female,East,22,26903.818257850307,786,Divorced,Silver,4
4204,48,Male,East,20,8907.322667088452,444,Single,New,2
4205,66,Female,West,16,34061.560963989585,823,Single,Gold,8
4206,46,Male,East,7,36384.58133754101,445,Single,Gold,8
4207,43,Female,East,7,36304.42026941462,802,Married,Gold,10
4208,35,Male,North,2,55458.337293902834,826,Divorced,Platinum,12
4209,49,Male,North,47,86478.96276422954,571,Married,Platinum,14
4210,39,Male,East,14,32723.417853741455,833,Married,Gold,9
4211,55,Female,East,31,15787.63749118591,394,Married,Silver,7
4212,34,Male,North,41,88772.3435027532,746,Single,Platinum,13
4213,40,Male,South,14,95233.15848659645,714,Divorced,Platinum,12
4214,41,Male,West,5,26461.850219476997,556,Divorced,Silver,5
4215,67,Male,West,11,91267.61064159882,561,Married,Platinum,14
4216,25,Female,North,40,23934.325167461568,386,Single,Silver,4
4217,58,Male,West,5,18877.46337914753,735,Married,New,2
4218,23,Female,North,29,22450.552235367828,407,Married,Silver,5
4219,22,Female,North,11,9894.903566387184,318,Divorced,New,2
4220,61,Female,North,5,55170.752138472446,664,Single,Platinum,14
4221,46,Female,North,49,8282.626360312453,678,Divorced,New,2
4222,45,Male,South,32,24620.84124016913,459,Married,Silver,6
4223,28,Female,East,36,6225.814613990756,399,Divorced,New,2
4224,18,Female,East,15,44516.21061722243,564,Married,Gold,11
4225,60,Female,South,19,27604.37296198273,348,Single,Silver,5
4226,36,Female,West,22,27943.26100260765,714,Divorced,Silver,6
4227,26,Male,West,34,2578.4286664958645,358,Divorced,New,1
4228,44,Male,East,17,59851.79648764846,482,Divorced,Platinum,14
4229,51,Female,West,12,50808.325475679856,746,Divorced,Platinum,13
4230,61,Female,East,25,16977.63686688409,600,Divorced,Silver,5
4231,21,Female,East,17,18958.23739274887,653,Single,Silver,3
4232,53,Male,South,10,7489.322402952545,512,Single,New,2
4233,35,Male,West,28,22136.512635037652,488,Divorced,Silver,6
4234,32,Male,South,18,26368.55303376026,646,Married,Silver,4
4235,68,Male,East,18,74326.79239099454,436,Married,Platinum,13
4236,30,Male,East,45,23333.961793649527,329,Divorced,Silver,7
4237,36,Female,East,32,1999.5992793422424,445,Divorced,New,1
4238,66,Male,North,14,26648.374270140488,767,Single,Silver,3
4239,23,Male,North,16,26371.897982993323,802,Single,Silver,5
4240,65,Female,North,18,19613.423875209293,490,Divorced,Silver,6
4241,29,Male,South,16,36571.56155600804,770,Divorced,Gold,8
4242,68,Male,East,17,18295.221758597032,644,Married,Silver,5
4243,54,Male,West,7,8324.557084325374,300,Single,New,1
4244,34,Female,South,12,87350.34009808901,409,Divorced,Platinum,14
4245,40,Male,South,34,80457.38690921264,363,Single,Platinum,14
4246,43,Female,South,10,34776.442062593946,352,Divorced,Gold,11
4247,46,Female,West,5,2546.679993523698,561,Divorced,New,2
4248,50,Male,East,21,52513.442558730654,828,Divorced,Platinum,14
4249,44,Male,North,3,52280.574088925976,601,Divorced,Platinum,13
4250,42,Male,East,19,17807.042097124904,533,Married,Silver,3
4251,27,Male,East,45,16507.987984848332,372,Divorced,Silver,6
4252,64,Female,South,44,23341.615093836645,656,Married,Silver,4
4253,40,Male,South,35,37161.80255588954,783,Married,Gold,8
4254,38,Female,South,6,21674.186732522194,305,Divorced,Silver,5
4255,38,Female,North,14,6346.604652284708,436,Single,New,1
4256,60,Female,North,4,43182.03490707027,703,Single,Gold,9
4257,30,Female,North,45,82410.0859941289,505,Divorced,Platinum,13
4258,54,Female,East,18,63042.82934104162,709,Divorced,Platinum,14
4259,50,Male,South,29,8286.643182664924,335,Divorced,New,2
4260,41,Female,West,35,9259.387029273068,529,Single,New,2
4261,61,Female,East,38,65796.91736115977,526,Single,Platinum,13
4262,28,Male,North,16,1153.5887490946118,561,Divorced,New,1
4263,34,Male,West,20,9092.387679836545,430,Single,New,1
4264,21,Female,West,24,19235.48732953476,747,Married,New,1
4265,64,Female,South,35,15764.196606195503,485,Single,Silver,3
4266,42,Male,West,44,50247.82959296061,485,Single,Platinum,13
4267,47,Female,North,19,8347.64304693468,573,Divorced,New,1
4268,26,Male,South,4,3713.1701903479593,651,Married,New,2
4269,38,Male,West,33,28718.732509439826,712,Divorced,Silver,7
4270,37,Female,South,2,60837.17866347733,450,Single,Platinum,12
4271,36,Male,West,13,47223.09232253174,683,Married,Gold,10
4272,36,Female,East,45,53432.213486251836,335,Divorced,Platinum,14
4273,29,Female,East,30,63031.842365698685,625,Single,Platinum,12
4274,54,Female,North,34,98656.44395728206,764,Married,Platinum,12
4275,59,Male,East,30,18467.949814969234,765,Divorced,Silver,3
4276,34,Female,East,24,56650.64920375206,394,Married,Platinum,12
4277,54,Male,East,48,47141.0930494599,433,Single,Gold,11
4278,65,Female,West,44,2060.2071258533115,461,Divorced,New,2
4279,56,Female,West,33,54872.805428975174,599,Single,Platinum,13
4280,45,Male,South,41,19851.377012843037,655,Married,Silver,5
4281,58,Female,West,49,81766.42532984797,539,Single,Platinum,13
4282,52,Female,East,10,85537.31868893479,466,Married,Platinum,12
4283,64,Male,West,18,47624.77567654791,439,Divorced,Gold,10
4284,65,Male,North,19,40818.23051918212,438,Single,Gold,8
4285,35,Male,South,7,20901.266801414633,534,Divorced,Silver,7
4286,31,Female,South,19,20382.50642751698,302,Divorced,Silver,4
4287,52,Male,West,24,27703.54092716211,555,Divorced,Silver,4
4288,61,Male,East,15,25857.22964223998,670,Divorced,Silver,7
4289,58,Female,South,41,28581.43520587709,577,Single,Silver,4
4290,24,Male,North,42,19640.35455731614,815,Single,New,2
4291,58,Female,North,23,3700.457524754267,511,Divorced,New,2
4292,30,Female,South,4,22945.11178051259,515,Divorced,Silver,7
4293,35,Male,East,38,24477.312110472492,569,Married,Silver,7
4294,54,Female,East,4,11638.489467764575,775,Divorced,New,2
4295,30,Male,West,5,31066.940678499694,827,Married,Gold,8
4296,53,Male,West,41,8809.87522703782,363,Married,New,2
4297,48,Male,South,44,23032.8526613306,759,Divorced,Silver,3
4298,19,Male,West,23,41415.484327200786,315,Single,Gold,9
4299,33,Female,West,40,23323.71518141932,318,Married,Silver,7
4300,26,Female,West,37,87748.03524163453,624,Single,Platinum,14
4301,26,Male,North,11,32910.03889364086,392,Divorced,Gold,10
4302,55,Male,West,11,24210.726611572987,316,Divorced,Silver,3
4303,28,Female,South,13,14694.795115776302,787,Divorced,New,2
4304,39,Male,East,14,28454.372392615864,393,Divorced,Silver,5
4305,50,Female,West,8,5676.588441066928,309,Married,New,1
4306,53,Male,East,25,48858.699481483316,827,Married,Gold,8
4307,62,Female,West,18,13532.529941799066,788,Single,New,2
4308,40,Female,South,44,49337.89412779981,443,Single,Gold,9
4309,62,Female,North,44,28127.369221376517,814,Married,Silver,3
4310,62,Male,South,18,15842.632897353546,769,Divorced,New,2
4311,51,Male,North,10,37074.19866638049,676,Single,Gold,11
4312,26,Male,West,7,37518.4671490512,793,Married,Gold,10
4313,41,Male,West,44,45455.04172916583,783,Single,Gold,10
4314,25,Male,North,14,79031.56755845223,751,Married,Platinum,12
4315,24,Female,South,15,38031.751709386415,835,Divorced,Gold,8
4316,53,Female,South,16,24540.824421182464,374,Married,Silver,4
4317,35,Female,North,2,25998.500968514163,339,Single,Silver,5
4318,20,Female,West,30,15343.507688376989,601,Married,Silver,7
4319,45,Female,North,30,31797.2560223502,361,Single,Gold,8
4320,23,Female,West,18,16417.28160610619,802,Single,Silver,7
4321,61,Female,North,31,34638.67610526669,544,Single,Gold,8
4322,61,Male,West,44,38539.80878454628,317,Divorced,Gold,8
4323,38,Female,North,48,46072.99798585109,697,Divorced,Gold,8
4324,45,Male,East,13,67554.95174997787,488,Married,Platinum,13
4325,57,Female,West,20,1157.3000954254428,403,Married,New,2
4326,18,Female,South,49,22250.427794275936,643,Single,Silver,6
4327,53,Male,North,35,99831.4297712311,670,Divorced,Platinum,14
4328,38,Female,South,23,20235.314934823786,332,Married,Silver,3
4329,60,Male,North,42,98062.72593836574,673,Married,Platinum,13
4330,52,Female,South,33,1912.1061802278036,477,Divorced,New,2
4331,30,Male,South,38,2557.8969211477433,311,Single,New,1
4332,66,Female,North,35,17241.22070145708,755,Married,New,1
4333,27,Male,North,36,5510.912040736356,548,Single,New,1
4334,61,Male,South,20,45302.43606931772,747,Divorced,Gold,10
4335,64,Female,South,3,27953.37517543335,303,Divorced,Silver,7
4336,27,Female,South,8,18766.273140915517,535,Married,Silver,7
4337,63,Male,West,40,25242.43755659613,472,Married,Silver,5
4338,30,Female,West,32,42152.02473267512,621,Divorced,Gold,11
4339,54,Male,East,29,27923.025437881966,670,Single,Silver,3
4340,55,Female,West,7,14301.039006098827,847,Single,New,1
4341,41,Male,West,2,15778.0564606599,595,Divorced,Silver,4
4342,19,Female,North,21,23612.79190908768,699,Married,Silver,5
4343,39,Male,East,6,97943.91595592289,357,Divorced,Platinum,14
4344,34,Female,East,28,30292.623590104467,829,Married,Gold,11
4345,53,Male,West,48,12402.579884224546,847,Single,New,2
4346,31,Male,North,42,13160.6778996412,707,Married,New,2
4347,27,Female,North,36,17658.388878909755,812,Single,New,2
4348,52,Female,East,32,19849.15383702243,363,Divorced,Silver,5
4349,42,Male,North,45,12390.838631963139,719,Married,New,2
4350,20,Male,South,42,6837.02213020337,445,Single,New,2
4351,64,Male,West,46,52320.26444804998,571,Married,Platinum,12
4352,55,Male,South,9,17558.952899381205,316,Single,Silver,6
4353,34,Female,East,11,70401.51143347219,397,Single,Platinum,14
4354,29,Male,East,23,37111.999246800624,751,Divorced,Gold,10
4355,69,Male,North,11,20207.487287750446,542,Divorced,Silver,4
4356,41,Male,North,49,55427.75065598309,778,Married,Platinum,12
4357,46,Female,East,2,37216.80038899593,500,Single,Gold,9
4358,60,Male,East,3,89899.63859957014,772,Divorced,Platinum,14
4359,42,Female,South,11,38276.88403594791,478,Married,Gold,9
4360,53,Female,South,35,15861.71184815685,807,Divorced,New,2
4361,43,Female,North,15,11635.794093173175,752,Married,New,2
4362,55,Female,South,43,16045.670452028642,569,Divorced,Silver,7
4363,18,Female,North,11,93997.80209657803,533,Divorced,Platinum,14
4364,37,Female,North,31,66568.62980729794,785,Single,Platinum,14
4365,45,Female,West,28,37006.74466136265,637,Single,Gold,9
4366,33,Male,North,28,28165.317742182877,747,Divorced,Silver,7
4367,64,Male,South,32,7369.942140178696,656,Single,New,1
4368,34,Female,East,25,87813.13554938065,348,Divorced,Platinum,13
4369,57,Male,East,20,43640.06968335326,795,Married,Gold,11
4370,45,Male,South,28,1952.1302031238274,645,Divorced,New,1
4371,29,Female,East,25,9621.962389506049,592,Divorced,New,1
4372,44,Male,North,11,9182.226584151347,449,Married,New,1
4373,59,Female,East,19,34724.40253662909,844,Married,Gold,11
4374,64,Male,South,28,46079.88382287683,559,Single,Gold,9
4375,47,Female,East,1,4684.56788347588,621,Married,New,1
4376,58,Female,North,5,43675.33935728966,376,Single,Gold,11
4377,51,Male,North,10,2490.426998319106,409,Divorced,New,1
4378,54,Male,South,42,15385.542506564208,846,Married,New,2
4379,23,Female,South,46,11266.162995599061,722,Divorced,New,2
4380,24,Female,South,34,40723.343307162315,693,Single,Gold,10
4381,49,Female,West,36,18653.90934085819,534,Married,Silver,7
4382,49,Male,West,2,21786.99793153222,629,Single,Silver,3
4383,42,Male,North,18,43359.38734348862,624,Single,Gold,9
4384,50,Male,West,13,93853.72908303095,450,Married,Platinum,13
4385,24,Male,West,5,33305.78006170556,845,Married,Gold,9
4386,69,Female,East,20,94663.45577088492,331,Single,Platinum,14
4387,29,Female,West,2,4510.338831345611,571,Married,New,1
4388,33,Female,East,11,92189.82843029404,667,Single,Platinum,13
4389,33,Female,South,30,15125.479184177631,791,Divorced,New,2
4390,60,Male,East,32,27933.128576444098,615,Divorced,Silver,5
4391,53,Female,East,32,6965.416607681796,667,Married,New,2
4392,30,Female,South,38,75435.80703083842,379,Married,Platinum,13
4393,24,Male,South,28,19688.07949500493,471,Divorced,Silver,7
4394,53,Male,North,10,29533.63631427983,557,Single,Silver,4
4395,64,Female,North,22,46017.95315332836,578,Single,Gold,9
4396,68,Male,North,17,69059.35925861307,803,Single,Platinum,14
4397,26,Female,North,22,58336.1796529523,790,Married,Platinum,12
4398,49,Male,East,43,45590.708371865876,636,Single,Gold,11
4399,28,Male,East,19,49798.8857562184,820,Married,Gold,9
4400,25,Female,North,17,19184.624306887083,625,Married,Silver,6
4401,50,Male,West,24,48317.261446699915,471,Married,Gold,9
4402,40,Female,North,36,16880.560583818802,383,Divorced,Silver,5
4403,42,Male,West,32,97610.31271259271,823,Single,Platinum,13
4404,25,Male,South,46,44906.77824886127,780,Married,Gold,11
4405,62,Male,East,36,67329.81146318518,843,Single,Platinum,14
4406,39,Male,East,28,19569.47733444351,717,Divorced,Silver,7
4407,21,Male,West,14,6790.918185454161,638,Single,New,1
4408,57,Female,North,36,6341.5642623283,619,Divorced,New,2
4409,20,Male,East,6,95946.83507468432,603,Married,Platinum,13
4410,46,Female,West,9,26493.647013138212,571,Married,Silver,3
4411,58,Male,South,21,23105.473088608902,413,Divorced,Silver,4
4412,46,Female,South,12,19275.658418396546,706,Married,New,2
4413,51,Male,East,30,23890.959469998284,325,Single,Silver,6
4414,51,Female,North,31,27745.27253491016,536,Single,Silver,6
4415,45,Female,West,40,92047.13260489282,609,Divorced,Platinum,13
4416,30,Male,East,4,9272.753730545826,532,Single,New,1
4417,32,Male,South,31,16014.03046918657,848,Married,Silver,7
4418,40,Male,North,27,79190.98339733889,564,Married,Platinum,14
4419,61,Female,West,25,39367.851823420984,312,Married,Gold,10
4420,43,Female,East,5,14905.423834646725,795,Single,New,2
4421,21,Male,West,6,72995.53018101014,615,Married,Platinum,13
4422,43,Male,North,5,46749.33378844682,683,Single,Gold,8
4423,57,Female,North,27,19776.493461254082,615,Divorced,Silver,3
4424,26,Female,South,8,21941.266224446677,555,Married,Silver,7
4425,22,Male,North,9,34013.65085802171,740,Divorced,Gold,9
4426,49,Female,East,15,62585.83079623674,414,Single,Platinum,13
4427,37,Male,West,36,24906.301250158125,598,Single,Silver,3
4428,67,Male,North,41,16754.03907375993,423,Divorced,Silver,5
4429,28,Male,North,7,59391.09054973387,555,Married,Platinum,13
4430,32,Female,East,32,76401.7279785657,346,Married,Platinum,12
4431,49,Female,West,8,30875.46055926027,762,Married,Gold,10
4432,45,Female,West,47,16903.904991305873,649,Divorced,Silver,3
4433,39,Female,South,15,93167.64694833744,422,Single,Platinum,14
4434,58,Male,South,37,8615.320892154961,330,Divorced,New,1
4435,34,Female,West,19,36955.52210093964,354,Single,Gold,8
4436,43,Male,East,39,36959.82630622369,452,Married,Gold,10
4437,61,Male,East,6,48730.30898528008,755,Married,Gold,9
4438,24,Male,South,19,30516.822781440464,585,Single,Gold,8
4439,59,Female,North,28,6222.659617767437,335,Married,New,2
4440,43,Male,East,17,41947.811580814545,555,Divorced,Gold,9
4441,42,Male,North,42,45757.74134363323,477,Single,Gold,11
4442,27,Female,East,19,97587.52579113003,847,Married,Platinum,12
4443,62,Male,West,31,20337.413805650158,553,Married,Silver,5
4444,36,Female,South,11,38756.669469120025,807,Married,Gold,10
4445,28,Female,North,15,83564.92402600887,320,Married,Platinum,13
4446,30,Female,North,10,98363.58111720883,374,Single,Platinum,13
4447,25,Male,West,43,28361.885306050615,759,Single,Silver,4
4448,57,Female,East,23,83352.65016350223,477,Married,Platinum,14
4449,21,Female,North,3,92836.17858355111,681,Divorced,Platinum,14
4450,64,Female,East,3,31704.088617828726,336,Divorced,Gold,10
4451,48,Female,West,18,37542.538857037056,419,Divorced,Gold,9
4452,45,Male,South,25,50654.62478494236,300,Divorced,Platinum,12
4453,28,Female,North,43,2597.2501443485535,610,Single,New,2
4454,60,Male,East,20,24457.38856803603,507,Single,Silver,4
4455,18,Female,North,29,94278.08118668334,453,Divorced,Platinum,12
4456,66,Male,East,22,81639.01549958978,614,Single,Platinum,14
4457,64,Female,East,15,6977.2429630771,606,Divorced,New,1
4458,69,Male,East,39,16557.324078843027,803,Married,Silver,4
4459,55,Female,West,10,83243.024545669,819,Married,Platinum,13
4460,41,Male,South,21,72717.33586845954,396,Divorced,Platinum,12
4461,64,Male,North,29,43028.80463163647,789,Single,Gold,11
4462,48,Male,South,32,66308.65547649137,306,Divorced,Platinum,13
4463,58,Female,East,10,6233.373474968531,311,Single,New,1
4464,63,Male,East,13,71203.46484154947,813,Married,Platinum,14
4465,67,Male,South,47,23379.55583152591,648,Single,Silver,3
4466,43,Male,South,23,17206.342774947,306,Divorced,Silver,3
4467,66,Male,North,23,13958.24853617285,799,Married,New,1
4468,67,Female,East,31,68713.9328628427,774,Married,Platinum,13
4469,22,Male,South,4,86819.7260326404,823,Single,Platinum,12
4470,37,Male,West,49,85320.47569840327,356,Married,Platinum,14
4471,69,Male,East,3,95442.93423656665,532,Married,Platinum,13
4472,58,Female,East,21,81602.77961415988,329,Single,Platinum,13
4473,28,Male,North,2,19718.2069469021,666,Married,Silver,5
4474,50,Male,West,4,45664.49326470663,355,Divorced,Gold,8
4475,67,Male,North,1,22454.964653004397,309,Single,Silver,6
4476,55,Male,West,15,33869.86421258157,446,Single,Gold,9
4477,44,Female,North,33,26211.172024906897,663,Single,Silver,5
4478,51,Male,West,6,2192.782561473061,552,Single,New,1
